,NOx State,PM State,PM2.5 Scaled µg/m³,PM10 Scaled µg/m³,Pressure mbar,Humidity %RH,Temperature C,Datetime,HourOfDay,DayOfWeek,DayOfMonth,Month,Day,precip,windgust,windspeed,winddir,cloudcover,visibility,conditions,icon,NO µg/m3,NO2 µg/m3,NOx µg/m3
3001,OK,OK,4.21,8.48,1008.85,74.8,15.3,2023-08-15 00:00:00,0,1,31,31,15,0.0,14.8,8.3,242.0,51.0,11.8,Partially cloudy,partly-cloudy-night,0.8835999999999999,12.549999999999999,20.08125
3002,OK,OK,4.89,10.3,1009.13,76.35,14.65,2023-08-15 01:00:00,1,1,31,31,15,0.0,11.2,7.6,251.0,18.5,11.5,Clear,clear-night,0.846,10.95,17.595
3003,OK,OK,4.79,9.8,1009.1,77.25,14.1,2023-08-15 02:00:00,2,1,31,31,15,0.0,7.6,6.5,238.0,1.0,12.6,Clear,clear-night,0.94,9.9625,16.198875
3004,OK,OK,3.99,8.48,1009.5,78.13,13.83,2023-08-15 03:00:00,3,1,31,31,15,0.0,9.4,6.7,246.0,0.0,13.1,Clear,clear-night,0.6392,8.75,14.03775
3005,OK,OK,3.4,7.43,1009.7,78.93,13.48,2023-08-15 04:00:00,4,1,31,31,15,0.0,14.8,4.9,252.0,0.0,13.6,Clear,clear-night,1.8987999999999998,8.412500000000001,14.802750000000001
3006,OK,OK,3.45,7.6,1010.93,79.83,13.33,2023-08-15 05:00:00,5,1,31,31,15,0.0,9.4,8.1,237.0,0.0,13.1,Clear,clear-night,1.034,9.925,16.237125000000002
3007,OK,OK,3.63,7.94,1011.83,81.28,13.68,2023-08-15 06:00:00,6,1,31,31,15,0.0,11.2,5.8,242.0,1.0,12.6,Clear,clear-day,1.8423999999999998,13.1375,21.974625000000003
3008,OK,OK,3.67,8.28,1011.98,82.68,14.73,2023-08-15 07:00:00,7,1,31,31,15,0.038,9.4,6.1,229.0,18.5,12.1,Rain,rain,3.6283999999999996,17.1625,29.930625000000003
3009,OK,OK,2.2,4.74,1012.25,80.58,16.55,2023-08-15 08:00:00,8,1,31,31,15,0.011,13.0,9.4,255.0,18.5,13.1,Rain,rain,0.6956,13.912500000000001,21.993750000000002
3010,OK,OK,1.87,4.14,1012.9,76.5,18.58,2023-08-15 09:00:00,9,1,31,31,15,0.0,16.6,11.2,258.0,30.0,13.1,Partially cloudy,partly-cloudy-day,0.47,12.212499999999999,19.16325
3011,OK,OK,1.81,4.15,1012.55,71.85,20.33,2023-08-15 10:00:00,10,1,31,31,15,0.0,20.5,13.1,267.0,30.0,15.1,Partially cloudy,partly-cloudy-day,-0.1316,10.149999999999999,15.376499999999998
3012,OK,OK,1.59,3.43,1012.4,67.53,21.63,2023-08-15 11:00:00,11,1,31,31,15,0.0,22.3,13.1,281.0,44.8,16.2,Partially cloudy,partly-cloudy-day,-0.35719999999999996,9.6,14.324625000000001
3013,OK,OK,1.41,3.02,1012.23,62.73,22.55,2023-08-15 12:00:00,12,1,31,31,15,0.0,20.5,14.0,271.0,45.4,16.2,Partially cloudy,partly-cloudy-day,-0.8083999999999999,9.9,14.305500000000002
3014,OK,OK,1.41,4.36,1012.98,61.45,22.45,2023-08-15 13:00:00,13,1,31,31,15,0.0,20.5,13.5,251.0,44.4,16.2,Partially cloudy,partly-cloudy-day,-1.0528,10.2,14.554125
3015,OK,OK,1.16,2.86,1012.78,58.7,23.3,2023-08-15 14:00:00,14,1,31,31,15,0.0,18.4,15.2,264.0,44.4,16.2,Partially cloudy,partly-cloudy-day,-1.3536,11.25,15.854624999999999
3016,OK,OK,0.92,2.24,1013.08,55.33,24.2,2023-08-15 15:00:00,15,1,31,31,15,0.0,20.5,13.1,245.0,37.0,16.2,Partially cloudy,partly-cloudy-day,-1.5603999999999998,11.3625,15.79725
3017,OK,OK,0.85,1.97,1013.4,53.73,24.25,2023-08-15 16:00:00,16,1,31,31,15,0.0,13.0,13.2,292.0,74.2,16.2,Partially cloudy,partly-cloudy-day,-1.8235999999999999,12.6875,17.55675
3018,OK,OK,1.02,2.04,1013.88,53.48,24.05,2023-08-15 17:00:00,17,1,31,31,15,0.0,20.5,11.5,286.0,63.7,16.2,Partially cloudy,partly-cloudy-day,-2.0116,12.962499999999999,17.786250000000003
3019,OK,OK,1.21,2.9,1014.38,55.65,23.25,2023-08-15 18:00:00,18,1,31,31,15,0.0,27.7,13.1,273.0,65.8,15.6,Partially cloudy,partly-cloudy-day,-1.7296,16.6625,23.734125000000002
3020,OK,OK,1.5,3.52,1014.85,56.48,22.13,2023-08-15 19:00:00,19,1,31,31,15,0.0,24.1,13.7,273.0,90.0,15.1,Partially cloudy,partly-cloudy-day,-1.3912,15.049999999999999,21.611250000000002
3021,OK,OK,1.99,7.51,1015.9,59.95,20.6,2023-08-15 20:00:00,20,1,31,31,15,0.0,24.1,16.4,219.0,58.0,14.6,Partially cloudy,partly-cloudy-day,-1.0528,22.75,33.7365
3022,OK,OK,2.09,5.47,1016.25,63.8,19.58,2023-08-15 21:00:00,21,1,31,31,15,0.0,14.8,15.4,226.0,19.5,14.6,Clear,clear-night,-0.6392,21.25,31.862250000000003
3023,OK,OK,2.38,4.47,1016.33,65.6,18.88,2023-08-15 22:00:00,22,1,31,31,15,0.0,13.0,11.4,227.0,28.8,15.6,Partially cloudy,partly-cloudy-night,-0.188,18.8375,28.630125000000003
3024,OK,OK,2.26,4.39,1016.85,66.55,17.93,2023-08-15 23:00:00,23,1,31,31,15,0.0,7.6,10.0,275.0,26.8,16.2,Partially cloudy,partly-cloudy-night,0.0376,15.3125,23.4855
3025,OK,OK,2.62,5.01,1016.75,67.98,17.23,2023-08-16 00:00:00,0,2,31,31,16,0.0,9.4,6.5,288.0,37.0,14.6,Partially cloudy,partly-cloudy-night,0.2444,14.5125,22.45275
3026,OK,OK,2.86,4.92,1017.45,69.7,16.3,2023-08-16 01:00:00,1,2,31,31,16,0.0,3.6,4.1,290.0,18.5,13.1,Clear,clear-night,0.564,13.225,20.808000000000003
3027,OK,OK,3.38,5.39,1017.6,71.23,15.18,2023-08-16 02:00:00,2,2,31,31,16,0.0,5.4,2.5,79.0,0.0,11.8,Clear,clear-night,0.6768,13.8375,21.859875
3028,OK,OK,3.61,5.92,1018.05,72.63,14.18,2023-08-16 03:00:00,3,2,31,31,16,0.0,1.8,1.6,20.0,0.0,11.0,Clear,clear-night,0.9023999999999999,12.475000000000001,20.00475
3029,OK,OK,3.28,5.4,1017.7,74.05,13.35,2023-08-16 04:00:00,4,2,31,31,16,0.0,1.8,3.2,323.0,0.0,10.6,Clear,clear-night,1.0903999999999998,10.9375,17.843625
3030,OK,OK,3.63,6.33,1018.38,75.33,12.65,2023-08-16 05:00:00,5,2,31,31,16,0.0,1.8,2.1,100.0,0.0,9.8,Clear,clear-night,9.0804,12.237499999999999,27.979875000000003
3031,OK,OK,5.49,9.96,1018.65,77.85,12.78,2023-08-16 06:00:00,6,2,31,31,16,0.0,1.8,3.2,270.0,1.0,9.0,Clear,clear-day,5.5836,15.887500000000001,29.988
3032,OK,OK,6.5,11.5,1018.6,79.63,13.98,2023-08-16 07:00:00,7,2,31,31,16,0.0,0.0,3.7,357.0,0.0,9.8,Clear,clear-day,1.8987999999999998,18.775,30.657375000000005
3033,OK,OK,4.44,8.93,1018.88,78.23,15.6,2023-08-16 08:00:00,8,2,31,31,16,0.0,7.6,8.4,36.0,0.0,11.0,Clear,clear-day,1.222,18.9,30.160125
3034,OK,OK,3.25,5.94,1018.68,75.58,17.63,2023-08-16 09:00:00,9,2,31,31,16,0.0,5.4,8.1,27.0,0.0,12.1,Clear,clear-day,0.752,16.425,25.89525
3035,OK,OK,1.69,3.44,1018.6,69.25,20.3,2023-08-16 10:00:00,10,2,31,31,16,0.0,5.4,7.2,17.0,18.5,12.6,Clear,clear-day,0.2444,12.325,19.105875
3036,OK,OK,1.33,2.98,1018.4,61.45,22.75,2023-08-16 11:00:00,11,2,31,31,16,0.0,18.0,6.9,49.0,20.6,10.0,Partially cloudy,partly-cloudy-day,-0.5828,10.337499999999999,15.223500000000001
3037,OK,OK,1.33,3.06,1018.5,55.25,25.05,2023-08-16 12:00:00,12,2,31,31,16,0.0,9.4,6.5,360.0,8.0,22.0,Clear,clear-day,-1.4664,11.225000000000001,15.663375
3038,OK,OK,1.29,3.09,1017.85,51.53,25.83,2023-08-16 13:00:00,13,2,31,31,16,0.0,11.2,6.7,70.0,66.4,15.1,Partially cloudy,partly-cloudy-day,-1.8987999999999998,12.787500000000001,17.63325
3039,OK,OK,1.22,2.96,1017.93,50.18,26.1,2023-08-16 14:00:00,14,2,31,31,16,0.0,19.1,9.4,352.0,30.0,10.0,Partially cloudy,partly-cloudy-day,-2.256,13.0875,17.728875
3040,OK,OK,1.24,4.35,1017.4,47.65,26.73,2023-08-16 15:00:00,15,2,31,31,16,0.0,22.3,9.0,53.0,55.5,16.2,Partially cloudy,partly-cloudy-day,-2.6319999999999997,20.5625,28.783125000000002
3041,OK,OK,1.17,2.68,1017.5,46.6,26.33,2023-08-16 16:00:00,16,2,31,31,16,0.0,21.6,11.2,84.0,0.0,10.0,Clear,clear-day,-2.82,21.425,29.911500000000004
3042,OK,OK,1.63,4.58,1017.1,46.75,25.6,2023-08-16 17:00:00,17,2,31,31,16,0.077,20.5,14.0,85.0,0.0,16.2,Rain,rain,-2.7636,24.0625,34.004250000000006
3043,OK,OK,1.38,3.43,1017.05,48.45,24.63,2023-08-16 18:00:00,18,2,31,31,16,0.0,20.5,15.8,95.0,0.0,16.2,Clear,clear-day,-2.3688,24.125,34.5015
3044,OK,OK,1.43,4.31,1017.23,50.5,23.5,2023-08-16 19:00:00,19,2,31,31,16,0.0,14.8,14.5,99.0,0.0,16.2,Clear,clear-day,-1.8423999999999998,25.1125,36.547875
3045,OK,OK,1.77,5.78,1017.7,52.6,22.3,2023-08-16 20:00:00,20,2,31,31,16,0.0,16.6,16.3,99.0,0.0,16.2,Clear,clear-day,-1.3536,23.15,34.042500000000004
3046,OK,OK,2.63,6.46,1018.35,56.23,21.35,2023-08-16 21:00:00,21,2,31,31,16,0.0,11.2,15.2,100.0,0.0,16.2,Clear,clear-night,-1.1467999999999998,25.575000000000003,37.944
3047,OK,OK,2.91,8.29,1018.2,61.48,20.53,2023-08-16 22:00:00,22,2,31,31,16,0.0,9.4,15.2,103.0,0.0,14.1,Clear,clear-night,-0.7896,22.05,32.952375
3048,OK,OK,2.61,8.15,1017.73,63.68,20.1,2023-08-16 23:00:00,23,2,31,31,16,0.0,11.2,11.1,94.0,0.0,10.7,Clear,clear-night,-0.5264,21.25,31.996125000000003
3049,OK,OK,2.12,7.17,1018.03,63.7,19.83,2023-08-17 00:00:00,0,3,31,31,17,0.0,11.2,10.1,84.0,0.0,9.9,Clear,clear-night,-0.47,17.1,25.684875
3050,OK,OK,2.27,6.76,1017.8,63.63,19.18,2023-08-17 01:00:00,1,3,31,31,17,0.0,9.4,7.7,61.0,0.0,9.5,Clear,clear-night,0.0188,14.8125,22.68225
3051,OK,OK,3.28,7.69,1017.93,65.73,18.15,2023-08-17 02:00:00,2,3,31,31,17,0.0,13.0,7.3,50.0,35.5,9.4,Partially cloudy,partly-cloudy-night,0.3008,14.275,22.14675
3052,OK,OK,4.39,8.34,1017.9,68.08,17.25,2023-08-17 03:00:00,3,3,31,31,17,0.0,13.0,9.0,55.0,49.5,9.2,Partially cloudy,partly-cloudy-night,0.47,15.6625,24.44175
3053,OK,OK,5.83,10.51,1017.78,70.3,16.5,2023-08-17 04:00:00,4,3,31,31,17,0.0,14.8,12.5,59.0,65.8,6.6,Partially cloudy,partly-cloudy-night,0.4324,15.0,23.389875000000004
3054,OK,OK,6.96,12.32,1018.38,72.25,16.15,2023-08-17 05:00:00,5,3,31,31,17,0.0,11.2,10.7,61.0,28.8,9.3,Partially cloudy,partly-cloudy-night,0.6204,16.1625,25.359750000000002
3055,OK,OK,7.67,14.59,1018.45,74.43,16.3,2023-08-17 06:00:00,6,3,31,31,17,0.0,11.2,9.0,64.0,49.5,9.3,Partially cloudy,partly-cloudy-day,0.564,18.625,29.07
3056,OK,OK,7.75,15.53,1017.9,75.65,16.9,2023-08-17 07:00:00,7,3,31,31,17,0.0,11.2,11.2,64.0,28.8,9.5,Partially cloudy,partly-cloudy-day,0.7707999999999999,20.362499999999997,31.93875
3057,OK,OK,8.08,15.88,1017.65,75.45,17.75,2023-08-17 08:00:00,8,3,31,31,17,0.0,22.3,15.3,77.0,39.0,10.5,Partially cloudy,partly-cloudy-day,0.9211999999999999,18.4125,29.10825
3058,OK,OK,5.95,12.55,1017.33,73.95,18.88,2023-08-17 09:00:00,9,3,31,31,17,0.0,25.9,17.1,91.0,61.2,11.4,Partially cloudy,partly-cloudy-day,0.6204,16.65,26.124750000000002
3059,OK,OK,4.67,10.36,1017.83,71.18,20.4,2023-08-17 10:00:00,10,3,31,31,17,0.0,27.7,20.4,104.0,91.0,12.1,Overcast,cloudy,0.2632,16.6375,25.723125
3060,OK,OK,3.48,8.57,1017.43,67.13,21.98,2023-08-17 11:00:00,11,3,31,31,17,0.0,25.9,20.9,95.0,85.9,13.1,Partially cloudy,partly-cloudy-day,-0.0752,13.587499999999999,20.712375
3061,OK,OK,2.26,6.8,1016.45,61.23,23.88,2023-08-17 12:00:00,12,3,31,31,17,0.0,38.9,21.8,86.0,62.5,10.0,Partially cloudy,partly-cloudy-day,-0.6016,11.725000000000001,17.308125
3062,OK,OK,2.11,7.65,1015.75,56.15,25.23,2023-08-17 13:00:00,13,3,31,31,17,0.0,33.5,23.8,79.0,50.0,14.1,Partially cloudy,partly-cloudy-day,-1.1467999999999998,14.1625,20.482875000000003
3063,OK,OK,1.82,8.18,1015.0,52.75,26.1,2023-08-17 14:00:00,14,3,31,31,17,0.0,27.7,22.0,100.0,56.1,15.6,Partially cloudy,partly-cloudy-day,-1.7484,13.075000000000001,18.226125
3064,OK,OK,1.75,5.88,1015.25,51.63,26.48,2023-08-17 15:00:00,15,3,31,31,17,0.0,41.0,22.3,100.0,36.3,10.0,Partially cloudy,partly-cloudy-day,-2.256,20.125,28.496250000000003
3065,OK,OK,1.76,6.1,1014.5,51.25,26.05,2023-08-17 16:00:00,16,3,31,31,17,0.0,41.0,18.4,110.0,50.0,10.0,Partially cloudy,partly-cloudy-day,-2.444,21.6,30.561750000000004
3066,OK,OK,1.82,5.82,1014.13,51.75,25.48,2023-08-17 17:00:00,17,3,31,31,17,0.0,31.7,23.0,100.0,30.8,15.6,Partially cloudy,partly-cloudy-day,-1.88,23.475,33.985125000000004
3067,OK,OK,1.94,6.04,1014.25,52.6,24.73,2023-08-17 18:00:00,18,3,31,31,17,0.0,27.7,20.8,104.0,37.0,15.1,Partially cloudy,partly-cloudy-day,-1.692,24.65,36.012375
3068,OK,OK,2.05,6.72,1014.45,54.68,23.63,2023-08-17 19:00:00,19,3,31,31,17,0.0,25.9,22.4,99.0,8.0,14.6,Clear,clear-day,-1.6543999999999999,23.0,33.507
3069,OK,OK,1.68,6.62,1014.6,56.83,22.45,2023-08-17 20:00:00,20,3,31,31,17,0.0,36.7,23.0,90.0,0.0,10.0,Clear,clear-day,-0.9588,21.4875,31.9005
3070,OK,OK,1.56,5.55,1014.93,59.13,21.3,2023-08-17 21:00:00,21,3,31,31,17,0.0,27.7,21.2,92.0,26.8,11.8,Partially cloudy,partly-cloudy-night,-0.5828,20.9625,31.479750000000003
3071,OK,OK,1.85,6.41,1015.58,62.08,20.08,2023-08-17 22:00:00,22,3,31,31,17,0.0,20.5,18.3,90.0,91.0,11.4,Overcast,cloudy,-0.3196,18.1,27.387
3072,OK,OK,1.95,5.6,1014.85,64.5,19.05,2023-08-17 23:00:00,23,3,31,31,17,0.0,20.5,22.7,83.0,100.0,10.8,Overcast,cloudy,0.0,17.237499999999997,26.373375
3073,OK,OK,3.11,7.35,1014.7,67.08,18.25,2023-08-18 00:00:00,0,4,31,31,18,0.0,22.3,19.0,84.0,100.0,10.7,Overcast,cloudy,0.0188,18.425,28.190250000000002
3074,OK,OK,3.23,8.3,1014.33,68.7,17.93,2023-08-18 01:00:00,1,4,31,31,18,0.0,14.8,16.7,89.0,100.0,10.7,Overcast,cloudy,0.282,17.3375,26.832375
3075,OK,OK,3.25,8.07,1013.78,69.75,17.83,2023-08-18 02:00:00,2,4,31,31,18,0.0,18.4,13.7,84.0,100.0,10.6,Overcast,cloudy,0.3948,16.212500000000002,25.20675
3076,OK,OK,3.6,8.93,1012.55,70.73,17.73,2023-08-18 03:00:00,3,4,31,31,18,0.0,13.0,14.0,78.0,97.2,10.4,Overcast,cloudy,0.45119999999999993,16.0625,25.034625000000002
3077,OK,OK,3.85,9.33,1011.88,72.08,17.58,2023-08-18 04:00:00,4,4,31,31,18,0.0,16.6,12.1,80.0,100.0,10.3,Overcast,cloudy,0.7143999999999999,14.15,22.357125
3078,OK,OK,4.58,10.12,1011.4,73.58,17.53,2023-08-18 05:00:00,5,4,31,31,18,0.0,18.4,16.7,71.0,100.0,10.0,Overcast,cloudy,0.5451999999999999,15.7625,24.690375000000003
3079,OK,OK,5.34,10.75,1012.0,74.7,17.88,2023-08-18 06:00:00,6,4,31,31,18,0.0,18.4,13.2,85.0,91.0,10.0,Overcast,cloudy,0.752,18.675,29.33775
3080,OK,OK,7.42,13.45,1012.1,76.68,17.95,2023-08-18 07:00:00,7,4,31,31,18,0.0,14.8,14.6,97.0,93.8,10.0,Overcast,cloudy,0.6768,20.4375,31.957875
3081,OK,OK,9.12,15.34,1012.18,78.78,18.0,2023-08-18 08:00:00,8,4,31,31,18,0.0,22.3,19.7,106.0,93.8,9.8,Overcast,cloudy,0.35719999999999996,20.049999999999997,31.039875000000002
3082,OK,OK,10.31,16.95,1012.43,80.2,18.33,2023-08-18 09:00:00,9,4,31,31,18,0.0,20.5,15.8,123.0,91.0,8.2,Overcast,cloudy,0.8648,20.975,32.9715
3083,OK,OK,13.17,21.06,1011.4,81.35,18.58,2023-08-18 10:00:00,10,4,31,31,18,0.955,14.8,12.4,113.0,79.8,7.5,"Rain, Partially cloudy",rain,0.7143999999999999,21.549999999999997,33.69825
3084,OK,OK,12.6,19.37,1009.85,81.85,19.5,2023-08-18 11:00:00,11,4,31,31,18,0.032,18.4,13.5,90.0,100.0,7.0,"Rain, Overcast",rain,0.4324,21.200000000000003,32.875875
3085,OK,OK,8.75,13.33,1009.48,78.33,20.88,2023-08-18 12:00:00,12,4,31,31,18,0.0,24.1,15.0,90.0,65.8,7.4,Partially cloudy,partly-cloudy-day,0.5451999999999999,20.462500000000002,31.843124999999997
3086,OK,OK,8.32,13.82,1008.83,75.8,21.38,2023-08-18 13:00:00,13,4,31,31,18,0.0,25.9,21.9,100.0,93.1,9.0,Overcast,cloudy,0.6956,23.5,36.662625000000006
3087,OK,OK,7.79,11.57,1008.03,75.2,21.75,2023-08-18 14:00:00,14,4,31,31,18,0.0,22.3,21.2,114.0,86.9,10.7,Partially cloudy,partly-cloudy-day,0.2444,16.1875,25.015500000000003
3088,OK,OK,7.95,11.67,1007.23,72.33,22.73,2023-08-18 15:00:00,15,4,31,31,18,0.0,36.0,23.0,97.0,50.0,10.0,Partially cloudy,partly-cloudy-day,0.0376,21.225,32.493375
3089,OK,OK,7.7,11.62,1006.83,70.9,23.2,2023-08-18 16:00:00,16,4,31,31,18,0.0,18.4,20.7,98.0,28.8,10.8,Partially cloudy,partly-cloudy-day,-0.188,20.55,31.25025
3090,OK,OK,8.17,11.97,1005.83,68.95,23.4,2023-08-18 17:00:00,17,4,31,31,18,0.0,20.5,19.6,112.0,81.8,11.1,Partially cloudy,partly-cloudy-day,-0.6016,21.7375,32.6655
3091,OK,OK,10.03,15.23,1005.53,69.08,23.25,2023-08-18 18:00:00,18,4,31,31,18,0.0,24.1,19.6,102.0,89.0,11.1,Partially cloudy,partly-cloudy-day,-0.7143999999999999,24.112499999999997,36.165375000000004
3092,OK,OK,13.6,20.61,1005.33,71.55,22.45,2023-08-18 19:00:00,19,4,31,31,18,0.0,18.4,18.8,97.0,93.8,11.2,Overcast,cloudy,-0.5076,25.7125,38.804625
3093,OK,OK,17.87,28.55,1005.18,73.95,21.53,2023-08-18 20:00:00,20,4,31,31,18,0.0,18.4,16.3,106.0,100.0,9.9,Overcast,cloudy,-0.282,24.2,36.72
3094,OK,OK,24.04,40.58,1004.55,75.45,21.0,2023-08-18 21:00:00,21,4,31,31,18,0.0,16.6,15.3,103.0,97.2,7.6,Overcast,cloudy,0.1692,23.387500000000003,35.955000000000005
3095,OK,OK,32.81,58.5,1003.7,76.85,20.6,2023-08-18 22:00:00,22,4,31,31,18,0.52,16.6,10.2,100.0,97.2,4.6,"Rain, Overcast",rain,-0.1316,23.450000000000003,35.744625000000006
3096,OK,OK,33.45,61.61,1003.5,78.58,20.5,2023-08-18 23:00:00,23,4,31,31,18,0.107,16.6,13.7,121.0,97.2,2.9,"Rain, Overcast",rain,0.0376,22.450000000000003,34.38675
3097,OK,OK,21.61,36.89,1003.2,79.55,20.7,2023-08-19 00:00:00,0,5,31,31,19,0.011,13.0,13.7,106.0,65.8,2.9,"Rain, Partially cloudy",rain,0.376,20.9,32.359500000000004
3098,OK,OK,4.39,7.44,1003.28,78.6,20.53,2023-08-19 01:00:00,1,5,31,31,19,0.0,16.6,15.0,144.0,100.0,3.1,Overcast,cloudy,0.3384,12.5625,19.54575
3099,OK,OK,2.75,8.23,1003.05,76.8,19.8,2023-08-19 02:00:00,2,5,31,31,19,0.053,24.1,14.5,174.0,65.8,10.3,"Rain, Partially cloudy",rain,0.4888,10.700000000000001,16.849125
3100,OK,OK,3.63,13.14,1003.5,75.38,19.05,2023-08-19 03:00:00,3,5,31,31,19,0.0,22.3,16.0,195.0,97.2,12.6,Overcast,cloudy,0.4324,11.3375,17.786250000000003
3101,OK,OK,3.89,14.38,1004.1,76.23,18.45,2023-08-19 04:00:00,4,5,31,31,19,0.0,25.9,13.8,204.0,97.2,12.6,Overcast,cloudy,0.45119999999999993,10.225,16.10325
3102,OK,OK,3.4,12.5,1004.28,76.38,18.33,2023-08-19 05:00:00,5,5,31,31,19,0.0,20.5,20.7,223.0,54.0,11.7,Partially cloudy,partly-cloudy-night,0.6579999999999999,11.712499999999999,18.5895
3103,OK,OK,2.66,9.3,1004.88,76.15,18.38,2023-08-19 06:00:00,6,5,31,31,19,0.0,31.7,14.8,217.0,92.1,11.5,Overcast,cloudy,0.20679999999999998,11.8125,18.2835
3104,OK,OK,2.34,8.76,1005.63,75.1,18.85,2023-08-19 07:00:00,7,5,31,31,19,0.0,25.9,14.5,215.0,84.9,10.8,Partially cloudy,partly-cloudy-day,0.4324,11.15,17.48025
3105,OK,OK,2.26,8.04,1007.05,72.68,19.5,2023-08-19 08:00:00,8,5,31,31,19,0.0,24.1,17.7,219.0,93.8,11.0,Overcast,cloudy,0.5264,11.4625,18.092250000000003
3106,OK,OK,2.11,7.34,1008.35,70.2,20.3,2023-08-19 09:00:00,9,5,31,31,19,0.0,29.5,17.3,210.0,100.0,11.4,Overcast,cloudy,0.3008,11.15,17.3655
3107,OK,OK,1.83,5.93,1008.3,67.78,21.15,2023-08-19 10:00:00,10,5,31,31,19,0.933,25.9,17.7,221.0,93.8,11.7,"Rain, Overcast",rain,-0.05639999999999999,10.4125,15.873750000000003
3108,OK,OK,1.35,4.51,1009.23,65.95,21.93,2023-08-19 11:00:00,11,5,31,31,19,0.0,31.7,22.7,237.0,65.3,13.6,Partially cloudy,partly-cloudy-day,-0.6204,11.4625,16.925625
3109,OK,OK,1.4,4.8,1010.0,64.68,22.98,2023-08-19 12:00:00,12,5,31,31,19,0.0,33.5,25.6,231.0,50.0,14.1,Partially cloudy,partly-cloudy-day,-0.846,16.4375,24.28875
3110,OK,OK,1.05,3.15,1010.43,65.8,22.95,2023-08-19 13:00:00,13,5,31,31,19,0.0,40.7,27.4,232.0,66.4,13.1,Partially cloudy,partly-cloudy-day,-1.0528,13.025,18.85725
3111,OK,OK,1.15,3.48,1010.85,63.58,23.2,2023-08-19 14:00:00,14,5,31,31,19,0.0,43.6,25.2,234.0,90.0,10.0,Partially cloudy,partly-cloudy-day,-1.0528,15.674999999999999,22.91175
3112,OK,OK,1.21,3.35,1011.28,62.65,23.38,2023-08-19 15:00:00,15,5,31,31,19,0.0,37.1,24.8,235.0,65.3,13.1,Partially cloudy,partly-cloudy-day,-0.8648,15.3,22.52925
3113,OK,OK,1.16,3.46,1011.48,60.55,23.5,2023-08-19 16:00:00,16,5,31,31,19,0.0,37.1,27.1,220.0,48.5,12.6,Partially cloudy,partly-cloudy-day,-1.222,13.0375,18.70425
3114,OK,OK,1.45,4.65,1011.83,58.55,23.53,2023-08-19 17:00:00,17,5,31,31,19,0.0,33.5,27.2,220.0,23.6,12.1,Partially cloudy,partly-cloudy-day,-1.2972,13.2125,18.895500000000002
3115,OK,OK,1.58,4.6,1012.78,58.53,22.85,2023-08-19 18:00:00,18,5,31,31,19,0.0,35.3,24.5,217.0,31.0,13.1,Partially cloudy,partly-cloudy-day,-0.9023999999999999,12.05,17.499375
3116,OK,OK,1.87,5.38,1013.4,59.95,21.93,2023-08-19 19:00:00,19,5,31,31,19,0.0,24.1,22.7,214.0,23.6,12.1,Partially cloudy,partly-cloudy-day,-0.8835999999999999,13.9625,20.46375
3117,OK,OK,5.89,11.34,1013.93,61.08,21.15,2023-08-19 20:00:00,20,5,31,31,19,0.0,25.9,17.1,219.0,30.8,12.6,Partially cloudy,partly-cloudy-day,-0.7707999999999999,13.1625,19.354499999999998
3118,OK,OK,1.71,5.1,1014.83,62.3,20.65,2023-08-19 21:00:00,21,5,31,31,19,0.0,24.1,16.4,219.0,0.0,12.1,Clear,clear-night,-0.564,14.175,21.114
3119,OK,OK,1.85,5.57,1015.83,64.4,19.93,2023-08-19 22:00:00,22,5,31,31,19,0.0,24.1,13.5,219.0,0.0,11.1,Clear,clear-night,-0.6204,13.2375,19.641375
3120,OK,OK,2.05,6.38,1015.53,66.93,19.35,2023-08-19 23:00:00,23,5,31,31,19,0.0,16.6,14.0,215.0,0.0,10.7,Clear,clear-night,0.0,14.15,21.649500000000003
3121,OK,OK,2.32,7.35,1015.1,68.78,18.95,2023-08-20 00:00:00,0,6,31,31,20,0.0,20.5,9.1,206.0,0.0,10.5,Clear,clear-night,0.0188,14.3125,21.917250000000003
3122,OK,OK,2.38,7.18,1015.88,70.33,18.65,2023-08-20 01:00:00,1,6,31,31,20,0.0,20.5,7.6,210.0,0.0,10.3,Clear,clear-night,0.3948,12.5625,19.603125000000002
3123,OK,OK,3.12,9.21,1015.75,71.55,18.05,2023-08-20 02:00:00,2,6,31,31,20,0.0,14.8,6.9,225.0,25.3,10.5,Partially cloudy,partly-cloudy-night,0.05639999999999999,12.475000000000001,19.144125
3124,OK,OK,4.09,12.23,1015.88,73.15,17.33,2023-08-20 03:00:00,3,6,31,31,20,0.0,25.9,5.4,253.0,37.2,9.8,Partially cloudy,partly-cloudy-night,0.376,12.4625,19.450125
3125,OK,OK,3.88,11.17,1016.63,74.73,16.43,2023-08-20 04:00:00,4,6,31,31,20,0.0,20.5,8.8,220.0,100.0,9.7,Overcast,cloudy,0.5451999999999999,9.4125,14.974875
3126,OK,OK,3.96,10.52,1017.38,75.7,15.9,2023-08-20 05:00:00,5,6,31,31,20,0.0,27.7,6.0,184.0,41.1,10.0,Partially cloudy,partly-cloudy-night,2.256,9.875,17.422875
3127,OK,OK,3.87,10.82,1018.05,77.5,15.9,2023-08-20 06:00:00,6,6,31,31,20,0.0,20.5,7.3,155.0,95.1,9.9,Overcast,cloudy,0.7896,12.5875,20.062125
