,Datetime,PM2.5 Scaled µg/m³,Temperature C,precip,windgust,windspeed,winddir,visibility,conditions,Pressure.humidity,PM2.5_cat
2670,2023-03-04 06:00:00,1.87,4.65,0.0,18.4,11.2,17.0,22.9,Overcast,78876.617,1
2671,2023-03-04 07:00:00,2.25,4.23,0.0,16.8,11.3,11.0,22.4,Overcast,80705.232,1
2672,2023-03-04 08:00:00,2.67,4.55,0.0,15.6,9.9,1.0,23.5,Overcast,81831.537,2
2673,2023-03-04 09:00:00,3.74,5.4,0.0,18.7,11.9,1.0,21.8,Overcast,81089.9624,2
2674,2023-03-04 10:00:00,4.05,5.83,0.0,22.3,14.3,17.0,28.0,Overcast,80661.1104,2
2675,2023-03-04 11:00:00,3.4,6.7,0.0,22.3,12.3,17.0,27.0,Overcast,78444.64,2
2676,2023-03-04 12:00:00,3.38,6.83,0.0,19.2,12.1,5.0,33.1,Overcast,76330.701,2
2677,2023-03-04 13:00:00,3.41,6.93,0.0,20.5,13.6,23.0,31.6,Overcast,75441.46749999998,2
2678,2023-03-04 14:00:00,4.03,7.2,0.0,14.0,9.9,22.0,32.6,Overcast,73999.3,2
2679,2023-03-04 15:00:00,5.12,7.03,0.0,17.4,11.2,22.0,31.6,Overcast,73106.432,3
2680,2023-03-04 16:00:00,7.16,6.65,0.0,13.5,7.7,27.0,29.5,Overcast,73146.906,3
2681,2023-03-04 17:00:00,9.45,6.25,0.0,12.7,8.2,357.0,28.5,Overcast,73205.09,4
2682,2023-03-04 18:00:00,7.95,5.95,0.0,11.4,7.0,5.0,28.5,Overcast,72855.02850000001,4
2683,2023-03-04 19:00:00,8.43,5.65,0.0,12.5,7.7,351.0,29.0,Overcast,73305.645,4
2684,2023-03-04 20:00:00,8.17,5.43,0.0,14.5,8.9,333.0,24.9,Overcast,73560.5325,4
2685,2023-03-04 21:00:00,8.94,5.2,0.0,12.4,8.4,333.0,23.7,Overcast,73864.9485,4
2686,2023-03-04 22:00:00,10.81,4.85,0.0,15.5,9.8,332.0,24.8,Overcast,74172.28,5
2687,2023-03-04 23:00:00,10.25,4.58,0.0,14.5,9.8,330.0,24.4,Overcast,74428.95799999998,5
2688,2023-03-05 00:00:00,11.01,4.35,0.0,12.7,6.7,342.0,23.8,Overcast,74622.8079,5
2689,2023-03-05 01:00:00,11.83,4.08,0.0,14.0,8.4,325.0,23.5,Overcast,74894.685,5
2690,2023-03-05 02:00:00,13.23,3.88,0.0,9.4,6.2,317.0,21.6,Overcast,75006.63,5
2691,2023-03-05 03:00:00,15.1,3.7,0.0,11.4,7.7,317.0,21.1,Overcast,74949.413,5
2692,2023-03-05 04:00:00,16.17,3.55,0.0,11.2,7.0,300.0,21.5,Overcast,74905.145,5
2693,2023-03-05 05:00:00,14.93,3.38,0.0,14.2,9.2,300.0,20.7,Overcast,74819.7294,5
2694,2023-03-05 06:00:00,13.33,3.3,0.0,11.4,7.7,298.0,21.1,Overcast,74362.84999999999,5
2695,2023-03-05 07:00:00,14.98,3.3,0.0,13.2,8.4,305.0,20.0,Overcast,73612.8134,5
2696,2023-03-05 08:00:00,21.06,3.63,0.0,14.5,10.5,300.0,19.1,Overcast,72976.92300000001,5
2697,2023-03-05 09:00:00,25.32,4.45,0.0,21.0,14.2,301.0,16.2,Overcast,71852.09000000001,5
2698,2023-03-05 10:00:00,23.56,4.78,0.0,22.3,13.7,302.0,15.2,Overcast,70428.41649999999,5
2699,2023-03-05 11:00:00,17.35,4.2,0.0,23.9,13.9,293.0,18.2,Overcast,70248.675,5
2700,2023-03-05 12:00:00,14.01,4.2,0.0,18.7,13.7,253.0,21.0,Overcast,69913.308,5
2701,2023-03-05 13:00:00,14.21,4.53,0.0,19.2,13.9,235.0,22.2,Overcast,69308.422,5
2702,2023-03-05 14:00:00,10.65,5.23,0.0,16.3,11.8,261.0,23.0,Overcast,68351.21399999999,5
2703,2023-03-05 15:00:00,5.96,7.05,0.0,23.3,16.1,309.0,24.1,Overcast,65325.3505,3
2704,2023-03-05 16:00:00,6.93,7.5,0.0,19.2,15.4,298.0,27.1,Overcast,65649.4289,3
2705,2023-03-05 17:00:00,5.27,7.15,0.0,18.9,13.5,307.0,28.0,Overcast,66635.9899,3
2706,2023-08-02 17:00:00,1.37,21.5,0.213,18.4,5.5,258.0,9.4,"Rain, Partially cloudy",65491.10999999999,1
2707,2023-08-02 18:00:00,2.11,19.63,0.16,24.1,9.9,316.0,12.6,"Rain, Overcast",71723.01049999999,1
2708,2023-08-02 19:00:00,1.56,19.03,6.985,16.6,12.8,292.0,14.1,"Rain, Partially cloudy",72946.4985,1
2709,2023-08-02 20:00:00,1.67,18.1,0.0,22.3,16.9,271.0,16.2,Partially cloudy,73580.00940000001,1
2710,2023-08-02 21:00:00,1.68,17.13,0.192,31.7,19.6,268.0,15.1,"Rain, Overcast",75262.8,1
2711,2023-08-02 22:00:00,2.45,16.48,0.919,33.5,17.6,269.0,14.1,"Rain, Partially cloudy",77156.7705,1
2712,2023-08-02 23:00:00,3.29,16.23,0.0,29.5,12.6,288.0,12.6,Partially cloudy,77914.944,2
2713,2023-08-03 00:00:00,2.74,16.13,0.0,24.1,12.8,307.0,12.1,Overcast,78005.19600000001,2
2714,2023-08-03 01:00:00,2.91,15.83,0.0,18.4,12.6,315.0,10.3,Overcast,78587.4694,2
2715,2023-08-03 02:00:00,2.59,15.45,0.011,27.7,12.1,316.0,5.5,"Rain, Overcast",78887.16,2
2716,2023-08-03 03:00:00,2.62,15.25,0.021,20.5,11.0,307.0,11.4,"Rain, Overcast",79387.1285,2
2717,2023-08-03 04:00:00,2.36,15.03,0.0,22.3,11.0,319.0,10.3,Overcast,79897.905,1
2718,2023-08-03 05:00:00,2.37,15.1,0.0,18.4,10.8,311.0,11.1,Overcast,80415.475,1
2719,2023-08-03 06:00:00,2.34,15.55,0.0,24.1,11.6,313.0,11.6,Partially cloudy,79537.95300000001,1
2720,2023-08-03 07:00:00,2.29,15.9,3.092,25.9,13.7,318.0,12.1,"Rain, Partially cloudy",77902.3819,1
2721,2023-08-03 08:00:00,2.1,16.53,0.0,18.4,14.1,333.0,12.6,Partially cloudy,76282.84300000001,1
2722,2023-08-03 09:00:00,1.93,17.95,0.0,24.1,14.9,336.0,13.1,Overcast,72260.783,1
2723,2023-08-03 10:00:00,2.05,19.2,0.058,24.1,13.7,330.0,14.6,"Rain, Partially cloudy",68095.55200000001,1
2724,2023-08-03 11:00:00,2.27,18.9,0.0,22.3,17.0,327.0,15.6,Partially cloudy,67721.57840000001,1
2725,2023-08-03 12:00:00,2.17,18.73,0.0,31.7,19.3,340.0,16.2,Partially cloudy,67991.11,1
2726,2023-08-03 13:00:00,2.3,19.6,0.0,27.7,17.3,337.0,16.2,Partially cloudy,67351.72499999999,1
2727,2023-08-03 14:00:00,2.43,20.28,0.0,27.7,14.6,320.0,16.2,Partially cloudy,66271.5174,1
2728,2023-08-03 15:00:00,1.93,20.18,0.0,18.4,15.8,311.0,16.2,Partially cloudy,65524.6125,1
2729,2023-08-03 16:00:00,2.48,19.23,0.0,14.8,15.3,312.0,16.2,Partially cloudy,70010.00439999999,1
2730,2023-08-03 17:00:00,2.1,19.45,0.0,20.5,13.1,321.0,16.2,Partially cloudy,67732.7944,1
2731,2023-08-03 18:00:00,2.27,19.43,0.0,18.4,13.1,322.0,16.2,Partially cloudy,65711.97,1
2732,2023-08-03 19:00:00,2.28,18.73,0.0,13.0,9.4,311.0,16.2,Partially cloudy,65696.8774,1
2733,2023-08-03 20:00:00,2.26,17.55,0.0,13.0,10.3,317.0,16.2,Partially cloudy,66847.436,1
2734,2023-08-03 21:00:00,2.79,16.48,0.0,13.0,11.0,305.0,15.6,Partially cloudy,68786.448,2
2735,2023-08-03 22:00:00,2.94,15.63,0.0,14.8,6.4,297.0,14.1,Partially cloudy,71198.8835,2
2736,2023-08-03 23:00:00,4.08,14.85,0.0,13.0,7.0,307.0,14.6,Partially cloudy,73093.15,2
2737,2023-08-04 00:00:00,4.31,14.38,0.0,13.0,8.9,321.0,14.1,Partially cloudy,74612.875,2
2738,2023-08-04 01:00:00,4.78,14.23,0.0,14.8,10.0,322.0,14.6,Partially cloudy,76460.507,2
2739,2023-08-04 02:00:00,4.04,14.45,0.0,18.4,10.3,323.0,13.1,Partially cloudy,78044.47499999999,2
2740,2023-08-04 03:00:00,3.33,15.08,0.0,16.6,9.0,328.0,13.1,Partially cloudy,77931.1125,2
2741,2023-08-04 04:00:00,2.56,15.18,0.0,18.4,8.4,312.0,12.6,Partially cloudy,76815.79,2
2742,2023-08-04 05:00:00,1.94,15.1,0.0,18.4,9.5,311.0,12.1,Partially cloudy,76185.9084,1
2743,2023-08-04 06:00:00,1.83,15.2,0.0,13.0,7.7,310.0,11.8,Partially cloudy,75740.456,1
2744,2023-08-04 07:00:00,1.68,15.28,0.0,18.4,9.2,293.0,11.0,Partially cloudy,75661.41,1
2745,2023-08-04 08:00:00,1.65,15.73,0.0,18.4,9.7,300.0,11.0,Overcast,74512.01000000001,1
2746,2023-08-04 09:00:00,1.66,16.28,0.0,24.1,16.0,322.0,11.7,Overcast,72771.32250000001,1
2747,2023-08-04 10:00:00,1.51,16.45,0.0,20.5,15.7,322.0,12.6,Overcast,72079.2,1
2748,2023-08-04 11:00:00,1.74,17.03,0.0,20.5,17.3,305.0,12.6,Overcast,70666.968,1
2749,2023-08-04 12:00:00,2.12,17.6,0.0,22.3,14.9,291.0,13.1,Overcast,68559.75,1
2750,2023-08-04 13:00:00,2.46,18.0,0.0,22.3,14.0,294.0,13.6,Overcast,66811.4304,1
2751,2023-08-04 14:00:00,2.95,18.83,0.0,22.3,17.3,282.0,14.6,Overcast,63153.117,2
2752,2023-08-04 15:00:00,3.94,19.35,0.0,24.1,18.8,298.0,16.2,Overcast,60367.3135,2
2753,2023-08-04 16:00:00,4.46,19.15,0.0,25.9,16.2,300.0,15.6,Overcast,59340.1935,2
2754,2023-08-04 17:00:00,4.61,19.18,0.0,20.5,14.6,313.0,16.2,Overcast,58409.22149999999,2
2755,2023-08-04 18:00:00,4.56,19.08,0.0,20.5,15.4,305.0,16.2,Partially cloudy,57808.806000000004,2
2756,2023-08-04 19:00:00,4.65,18.08,0.0,18.4,10.8,302.0,16.2,Partially cloudy,58651.322400000005,2
2757,2023-08-04 20:00:00,5.84,17.2,0.0,13.0,8.3,301.0,16.2,Partially cloudy,61170.9384,3
2758,2023-08-04 21:00:00,5.6,16.5,0.0,11.2,9.4,279.0,16.2,Partially cloudy,64113.240000000005,3
2759,2023-08-04 22:00:00,5.76,15.75,0.0,9.4,8.1,284.0,15.1,Partially cloudy,66754.09999999999,3
2760,2023-08-04 23:00:00,7.43,15.18,0.0,9.4,6.2,268.0,15.1,Partially cloudy,68475.435,3
2761,2023-08-05 00:00:00,7.35,14.95,0.0,11.2,8.1,276.0,14.6,Partially cloudy,69990.6685,3
2762,2023-08-05 01:00:00,7.79,14.8,0.0,11.2,7.2,232.0,14.1,Partially cloudy,70674.75450000001,4
2763,2023-08-05 02:00:00,7.37,14.7,0.0,11.2,5.1,219.0,13.1,Partially cloudy,71066.205,3
2764,2023-08-05 03:00:00,7.33,14.53,0.0,13.0,6.9,192.0,12.1,Partially cloudy,71835.816,3
2765,2023-08-05 04:00:00,7.58,14.38,0.0,20.5,8.3,203.0,11.8,Partially cloudy,73419.31199999999,4
2766,2023-08-05 05:00:00,9.49,14.03,0.0,16.6,7.1,199.0,11.2,Partially cloudy,74872.876,4
2767,2023-08-05 06:00:00,10.96,13.68,0.0,18.4,10.6,209.0,10.8,Partially cloudy,76409.7165,5
2768,2023-08-05 07:00:00,6.96,12.83,0.0,18.4,10.6,200.0,10.5,Overcast,77113.782,3
2769,2023-08-05 08:00:00,6.88,12.43,0.043,18.4,12.7,175.0,6.4,"Rain, Overcast",79798.031,3
2770,2023-08-05 09:00:00,4.26,12.8,0.043,20.5,11.9,152.0,7.7,"Rain, Overcast",81268.99040000001,2
2771,2023-08-05 10:00:00,2.6,13.38,0.933,46.4,25.1,166.0,10.5,"Rain, Overcast",82540.7289,2
2772,2023-08-05 11:00:00,2.1,14.2,0.021,37.1,23.4,161.0,9.5,"Rain, Overcast",83299.98999999999,1
2773,2023-08-05 12:00:00,2.09,15.25,0.043,35.3,21.4,146.0,3.5,"Rain, Overcast",83090.99740000001,1
2774,2023-08-05 13:00:00,1.24,15.5,0.053,29.5,15.0,150.0,3.2,"Rain, Overcast",81849.7044,1
2775,2023-08-05 14:00:00,0.91,15.0,0.213,16.6,7.3,130.0,3.8,"Rain, Overcast",82009.3704,1
2776,2023-08-05 15:00:00,1.11,14.58,0.107,14.8,4.7,205.0,7.3,"Rain, Partially cloudy",81317.465,1
2777,2023-08-05 16:00:00,2.29,14.45,0.267,14.8,8.9,268.0,12.1,"Rain, Overcast",81477.2364,1
2778,2023-08-05 17:00:00,3.66,14.38,0.011,16.6,15.0,343.0,16.2,"Rain, Overcast",81353.04000000001,2
2779,2023-08-05 18:00:00,3.76,14.38,0.107,18.4,18.9,342.0,16.2,"Rain, Overcast",82104.28799999999,2
2780,2023-08-05 19:00:00,2.34,14.3,2.803,37.1,24.0,349.0,15.6,"Rain, Overcast",81835.16350000001,1
2781,2023-08-05 20:00:00,2.16,13.83,0.011,44.6,23.1,331.0,16.2,"Rain, Overcast",81680.4,1
2782,2023-08-05 21:00:00,2.21,13.58,0.011,42.5,24.6,328.0,16.2,"Rain, Overcast",81999.82,1
2783,2023-08-05 22:00:00,2.35,13.18,0.0,37.1,22.2,333.0,11.1,Overcast,82032.9769,1
2784,2023-08-05 23:00:00,3.06,13.08,0.107,37.1,18.2,325.0,9.7,"Rain, Overcast",82221.129,2
2785,2023-08-06 00:00:00,3.22,12.75,0.0,27.7,19.2,326.0,10.6,Overcast,81256.2049,2
2786,2023-08-06 01:00:00,4.27,11.9,0.04,27.7,20.1,337.0,12.1,"Rain, Overcast",81688.575,2
2787,2023-08-06 02:00:00,3.5,11.2,0.0,35.3,18.4,328.0,14.1,Partially cloudy,82680.58,2
2788,2023-08-06 03:00:00,3.47,11.2,0.0,33.5,15.0,305.0,12.6,Partially cloudy,84324.59,2
2789,2023-08-06 04:00:00,3.33,11.63,0.0,25.9,15.5,307.0,12.6,Clear,84947.79239999999,2
2790,2023-08-06 05:00:00,3.0,11.78,0.0,27.7,16.1,301.0,12.1,Clear,84928.173,2
2791,2023-08-06 06:00:00,2.48,12.33,0.0,24.1,15.5,291.0,12.6,Clear,84242.2794,1
2792,2023-08-06 07:00:00,1.96,13.15,3.245,27.7,13.5,298.0,12.6,"Rain, Partially cloudy",83941.4034,1
2793,2023-08-06 08:00:00,1.73,14.53,0.0,25.9,18.9,304.0,13.1,Partially cloudy,81430.4124,1
2794,2023-08-06 09:00:00,1.52,15.65,0.0,22.3,21.2,307.0,13.6,Partially cloudy,78149.2459,1
2795,2023-08-06 10:00:00,1.62,16.4,0.0,27.7,22.5,308.0,15.1,Partially cloudy,75233.35600000001,1
2796,2023-08-06 11:00:00,1.73,16.88,0.0,35.3,18.4,305.0,16.2,Partially cloudy,74428.245,1
2797,2023-08-06 12:00:00,1.59,16.78,0.0,31.7,16.7,298.0,16.2,Overcast,75266.73700000001,1
2798,2023-08-06 13:00:00,1.25,17.35,0.128,33.5,11.5,304.0,15.6,"Rain, Partially cloudy",74205.011,1
2799,2023-08-06 14:00:00,1.15,17.85,0.0,33.5,20.9,306.0,16.2,Partially cloudy,72478.59240000001,1
2800,2023-08-06 15:00:00,1.27,18.93,0.0,37.1,18.6,294.0,14.6,Overcast,68928.57100000001,1
2801,2023-08-06 16:00:00,1.28,19.63,0.0,44.3,17.8,307.0,10.0,Partially cloudy,65635.53799999999,1
2802,2023-08-06 17:00:00,0.91,19.5,0.0,25.9,19.6,307.0,16.2,Partially cloudy,64354.0975,1
2803,2023-08-06 18:00:00,0.96,19.08,0.0,31.7,19.4,310.0,16.2,Partially cloudy,63010.074,1
2804,2023-08-06 19:00:00,1.21,18.38,0.0,29.5,16.7,311.0,16.2,Partially cloudy,65281.212499999994,1
2805,2023-08-06 20:00:00,2.7,17.3,0.0,22.3,11.9,306.0,16.2,Partially cloudy,66792.591,2
2806,2023-08-06 21:00:00,2.81,16.18,0.0,11.2,11.6,294.0,16.2,Partially cloudy,68730.774,2
2807,2023-08-06 22:00:00,1.76,15.2,0.0,9.4,8.7,316.0,16.2,Partially cloudy,71908.97,1
2808,2023-08-06 23:00:00,2.2,14.43,0.0,13.0,5.8,302.0,16.2,Clear,74630.1409,1
2809,2023-08-07 00:00:00,2.59,13.9,0.0,9.4,9.7,294.0,16.2,Clear,75909.23,2
2810,2023-08-07 01:00:00,2.48,13.2,0.0,11.2,9.7,294.0,16.2,Clear,77047.5975,1
2811,2023-08-07 02:00:00,2.73,12.5,0.0,13.0,6.9,288.0,16.2,Clear,77729.31000000001,2
2812,2023-08-07 03:00:00,2.74,11.93,0.0,13.0,7.4,295.0,15.6,Clear,78419.6504,2
2813,2023-08-07 04:00:00,2.74,11.1,0.0,13.0,9.9,277.0,14.6,Clear,79327.4944,2
2814,2023-08-07 05:00:00,3.14,10.68,0.0,13.0,3.7,297.0,13.1,Clear,80715.9654,2
2815,2023-08-07 06:00:00,2.9,11.2,0.0,13.0,7.4,277.0,12.6,Clear,83590.0895,2
2816,2023-08-07 07:00:00,2.16,12.6,0.038,13.0,3.6,291.0,13.6,Rain,83850.26890000001,1
2817,2023-08-07 08:00:00,1.82,14.48,0.0,16.6,12.5,275.0,22.0,Clear,81043.4325,1
2818,2023-08-07 09:00:00,1.7,16.33,0.0,16.6,10.7,280.0,15.6,Clear,76308.75,1
2819,2023-08-07 10:00:00,2.02,18.28,0.064,22.3,13.1,279.0,16.2,"Rain, Partially cloudy",68646.2709,1
2820,2023-08-07 11:00:00,1.47,19.45,0.0,25.9,18.2,290.0,16.2,Partially cloudy,63508.125,1
2821,2023-08-07 12:00:00,1.66,20.05,0.0,29.5,19.5,274.0,16.2,Partially cloudy,61134.171,1
2822,2023-08-07 13:00:00,1.83,20.73,0.0,27.7,18.9,292.0,16.2,Partially cloudy,58055.50600000001,1
2823,2023-08-07 14:00:00,1.87,21.23,0.0,24.1,16.7,288.0,16.2,Partially cloudy,56566.135,1
2824,2023-08-07 15:00:00,1.62,21.58,0.0,35.3,21.1,274.0,10.0,Clear,54997.034400000004,1
2825,2023-08-07 16:00:00,1.57,21.58,0.0,36.0,14.4,272.0,24.1,Overcast,54753.855,1
2826,2023-08-07 17:00:00,1.57,21.2,0.0,36.4,14.4,280.2,24.1,Overcast,54174.299999999996,1
2827,2023-08-07 18:00:00,1.52,20.18,0.0,27.7,20.3,277.0,16.2,Partially cloudy,54402.928,1
2828,2023-08-07 19:00:00,1.58,18.7,0.0,27.7,25.1,263.0,15.1,Partially cloudy,56281.686,1
2829,2023-08-07 20:00:00,1.71,17.63,0.0,18.4,20.2,273.0,14.1,Partially cloudy,58425.408,1
2830,2023-08-07 21:00:00,1.63,16.93,0.0,20.5,15.6,260.0,16.2,Clear,59945.13,1
2831,2023-08-07 22:00:00,1.64,15.73,0.0,16.6,12.9,256.0,16.2,Clear,61807.392,1
2832,2023-08-07 23:00:00,1.44,14.48,0.0,16.6,12.1,250.0,15.6,Clear,64704.81,1
2833,2023-08-08 00:00:00,1.31,13.78,0.0,20.5,14.2,267.0,15.6,Clear,67082.0334,1
2834,2023-08-08 01:00:00,1.53,13.05,0.0,21.6,14.1,267.0,10.0,Partially cloudy,69191.84999999999,1
2835,2023-08-08 02:00:00,2.02,12.8,0.0,18.4,12.4,270.0,15.1,Partially cloudy,71589.1554,1
2836,2023-08-08 03:00:00,2.12,12.75,0.0,14.8,9.4,266.0,15.1,Clear,72591.99089999999,1
2837,2023-08-08 04:00:00,2.3,12.35,0.0,16.6,8.1,257.0,15.6,Partially cloudy,74279.6235,1
2838,2023-08-08 05:00:00,2.49,12.35,0.0,11.2,10.4,260.0,15.1,Overcast,76198.9624,1
2839,2023-08-08 06:00:00,2.57,13.03,0.0,14.8,10.6,254.0,14.6,Clear,77401.8025,2
2840,2023-08-08 07:00:00,2.89,13.88,0.0,20.5,12.9,254.0,13.1,Partially cloudy,78345.7024,2
2841,2023-08-08 08:00:00,2.22,14.95,0.0,20.5,13.1,261.0,15.6,Overcast,77927.84999999999,1
2842,2023-08-08 09:00:00,1.68,15.83,0.0,14.8,14.2,255.0,9.5,Overcast,76705.81,1
2843,2023-08-08 10:00:00,2.02,16.05,0.04,18.4,13.5,241.0,7.6,"Rain, Overcast",76418.825,1
2844,2023-08-08 11:00:00,1.55,16.08,0.021,16.6,12.2,242.0,5.6,"Rain, Overcast",78343.2,1
2845,2023-08-08 12:00:00,2.24,16.48,0.0,20.5,10.2,234.0,11.8,Overcast,79135.6004,1
2846,2023-08-08 13:00:00,0.96,16.58,0.641,25.9,11.8,221.0,9.3,"Rain, Overcast",80067.24,1
2847,2023-08-08 14:00:00,1.23,16.48,0.032,37.1,19.0,224.0,4.7,"Rain, Overcast",80225.397,1
2848,2023-08-08 15:00:00,0.88,16.43,0.053,33.5,17.3,220.0,5.9,"Rain, Overcast",80660.232,1
2849,2023-08-08 16:00:00,1.18,16.55,0.043,31.7,19.1,236.0,10.3,"Rain, Overcast",81312.96800000001,1
2850,2023-08-08 17:00:00,0.88,16.83,0.0,29.5,16.6,224.0,9.4,Overcast,81052.5,1
2851,2023-08-08 18:00:00,0.9,17.13,0.0,24.1,13.0,227.0,9.5,Overcast,80840.70390000001,1
2852,2023-08-08 19:00:00,1.44,17.03,0.409,25.9,13.8,227.0,10.5,"Rain, Overcast",80763.891,1
2853,2023-08-08 20:00:00,1.94,16.4,0.0,22.3,13.6,230.0,9.4,Overcast,80898.3255,1
2854,2023-08-08 21:00:00,2.67,15.88,0.0,22.3,11.2,263.0,4.2,Overcast,81826.30500000001,2
2855,2023-08-08 22:00:00,3.09,15.6,0.0,20.5,9.4,301.0,10.0,Overcast,83160.096,2
2856,2023-08-08 23:00:00,1.54,15.33,0.0,14.8,4.4,302.0,6.4,Overcast,82372.9594,1
2857,2023-08-09 00:00:00,1.65,14.95,0.011,14.8,9.5,299.0,11.7,"Rain, Partially cloudy",81706.833,1
2858,2023-08-09 01:00:00,1.62,14.33,0.344,16.6,6.6,312.0,13.1,"Rain, Partially cloudy",81484.3904,1
2859,2023-08-09 02:00:00,1.63,13.65,0.0,11.2,2.9,263.0,7.8,Clear,81277.2,1
2860,2023-08-09 03:00:00,1.91,12.85,0.0,9.4,4.3,288.0,6.5,Partially cloudy,81194.1264,1
2861,2023-08-09 04:00:00,1.89,12.0,0.0,7.6,4.3,272.0,9.0,Partially cloudy,81870.53,1
2862,2023-08-09 05:00:00,2.49,11.3,0.0,11.2,4.5,312.0,3.0,Partially cloudy,82959.17839999999,1
2863,2023-08-09 06:00:00,5.65,11.6,0.0,7.6,2.7,310.0,6.9,Overcast,85387.375,3
2864,2023-08-09 07:00:00,3.43,12.9,1.451,7.6,3.6,179.0,9.5,"Rain, Partially cloudy",86730.5724,2
2865,2023-08-09 08:00:00,2.44,14.48,0.0,7.6,2.5,304.0,12.1,Partially cloudy,84693.405,1
2866,2023-08-09 09:00:00,1.14,16.7,0.0,9.4,3.3,10.0,16.2,Clear,79414.36,1
2867,2023-08-09 10:00:00,1.38,19.2,0.0,7.6,4.1,314.0,16.2,Clear,73292.386,1
2868,2023-08-09 11:00:00,1.34,21.25,0.0,17.3,8.7,233.0,10.0,Partially cloudy,69074.1525,1
2869,2023-08-09 12:00:00,1.23,22.55,0.077,14.8,12.0,265.0,16.2,"Rain, Partially cloudy",65656.266,1
2870,2023-08-09 13:00:00,1.34,23.6,0.068,19.8,9.4,270.0,10.0,"Rain, Partially cloudy",63166.561499999996,1
2871,2023-08-09 14:00:00,1.47,24.13,0.0,14.8,11.3,280.0,16.2,Partially cloudy,61885.582500000004,1
2872,2023-08-09 15:00:00,1.53,24.58,0.0,16.6,8.3,277.0,16.2,Partially cloudy,61117.1879,1
2873,2023-08-09 16:00:00,1.55,24.9,0.0,18.4,9.6,238.0,16.2,Partially cloudy,60672.5154,1
2874,2023-08-09 17:00:00,1.61,25.13,0.0,13.0,7.7,284.0,16.2,Partially cloudy,60293.969999999994,1
2875,2023-08-09 18:00:00,1.74,24.8,0.0,5.4,4.7,342.0,16.2,Clear,60694.01,1
2876,2023-08-09 19:00:00,2.11,23.98,0.0,16.6,7.3,218.0,15.6,Clear,62738.123999999996,1
2877,2023-08-09 20:00:00,2.51,22.98,0.0,24.1,7.7,224.0,15.1,Clear,65634.9965,2
2878,2023-08-09 21:00:00,2.67,22.28,0.0,22.3,13.6,197.0,15.1,Clear,68170.515,2
2879,2023-08-09 22:00:00,3.3,21.35,0.0,20.5,10.1,202.0,14.1,Clear,69706.518,2
2880,2023-08-09 23:00:00,3.49,20.25,0.0,18.4,10.1,221.0,16.2,Clear,71613.224,2
2881,2023-08-10 00:00:00,3.98,19.3,0.0,11.2,7.6,213.0,16.2,Clear,73074.12700000001,2
2882,2023-08-10 01:00:00,4.12,18.33,0.0,6.8,4.2,203.0,10.0,Clear,74921.15,2
2883,2023-08-10 02:00:00,3.89,17.55,0.0,9.4,3.2,216.0,15.1,Clear,76315.5514,2
2884,2023-08-10 03:00:00,4.02,17.05,0.0,5.4,3.6,173.0,14.1,Clear,77228.775,2
2885,2023-08-10 04:00:00,3.97,16.4,0.0,9.4,2.7,184.0,15.6,Clear,78212.75,2
2886,2023-08-10 05:00:00,3.76,16.03,0.0,14.8,3.1,136.0,16.2,Clear,79831.7794,2
2887,2023-08-10 06:00:00,3.23,16.35,0.0,16.6,4.7,175.0,14.6,Clear,80790.285,2
2888,2023-08-10 07:00:00,3.48,17.25,0.0,14.8,3.4,162.0,16.2,Clear,80744.175,2
2889,2023-08-10 08:00:00,3.36,18.8,0.0,16.6,6.9,158.0,15.1,Clear,77761.62939999999,2
2890,2023-08-10 09:00:00,2.73,20.8,0.0,16.6,9.0,133.0,16.2,Clear,72817.08600000001,2
2891,2023-08-10 10:00:00,2.04,23.03,0.0,18.4,10.5,134.0,15.6,Clear,66609.8559,1
2892,2023-08-10 11:00:00,1.91,24.88,0.0,20.5,15.5,180.0,14.1,Partially cloudy,62062.96949999999,1
2893,2023-08-10 12:00:00,2.15,26.38,0.0,31.7,16.7,191.0,15.6,Partially cloudy,59290.511000000006,1
2894,2023-08-10 13:00:00,1.77,27.65,0.0,30.6,15.3,189.0,10.0,Partially cloudy,58238.6144,1
2895,2023-08-10 14:00:00,2.13,28.45,0.0,31.3,13.0,188.6,24.1,Partially cloudy,57118.0505,1
2896,2023-08-10 15:00:00,1.92,28.58,0.0,24.1,15.5,200.0,14.6,Partially cloudy,56717.816399999996,1
2897,2023-08-10 16:00:00,1.84,27.95,0.0,18.4,15.6,203.0,15.1,Partially cloudy,57632.5224,1
2898,2023-08-10 17:00:00,1.83,27.28,0.0,24.1,14.7,169.0,15.1,Clear,58848.3984,1
2899,2023-08-10 18:00:00,1.86,26.65,0.0,24.1,16.7,202.0,16.2,Clear,60214.476,1
2900,2023-08-10 19:00:00,2.53,25.63,0.0,22.3,15.8,189.0,14.1,Clear,61711.797,2
2901,2023-08-10 20:00:00,3.41,24.33,0.0,20.5,14.9,205.0,16.2,Partially cloudy,63549.585,2
2902,2023-08-10 21:00:00,4.5,23.13,0.0,22.3,17.8,197.0,14.6,Partially cloudy,64804.562399999995,2
2903,2023-08-10 22:00:00,4.93,21.88,0.0,24.1,13.8,216.0,13.6,Partially cloudy,67173.4544,2
2904,2023-08-10 23:00:00,4.64,20.98,0.0,14.8,11.4,181.0,13.6,Partially cloudy,69744.0624,2
2905,2023-08-11 00:00:00,4.45,20.53,0.0,11.2,11.1,208.0,13.6,Partially cloudy,71875.8975,2
